game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,playoff_type,team_id_home,team_id_away,score_home,score_away,team_id_favorite,spread_favorite,over_under_line,stadium_id,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,winner_ou,winner_line
201704-TB-NYG,2017-10-01,2017,4,False,,TB,NYG,25,23,TB,-3.0,44.5,82,False,82.0,11.0,,rain,over,home
201704-KC-WAS,2017-10-02,2017,4,False,,KC,WAS,29,20,KC,-7.0,49.5,8,False,77.0,13.0,,,under,home
201705-TB-NE,2017-10-05,2017,5,False,,TB,NE,14,19,NE,-5.0,55.5,82,False,76.0,9.0,,rain,under,away
201705-CIN-BUF,2017-10-08,2017,5,False,,CIN,BUF,20,16,CIN,-3.0,39.0,75,False,66.0,5.0,,rain,under,home
201705-CLE-NYJ,2017-10-08,2017,5,False,,CLE,NYJ,14,17,NYJ,-1.5,41.5,29,False,69.0,6.0,,,under,away
201705-DAL-GB,2017-10-08,2017,5,False,,DAL,GB,31,35,DAL,-2.0,52.5,9,False,72.0,0.0,,indoor,over,away
201705-DET-CAR,2017-10-08,2017,5,False,,DET,CAR,24,27,DET,-2.5,43.5,30,False,72.0,0.0,,indoor,over,away
201705-HOU-KC,2017-10-08,2017,5,False,,HOU,KC,34,42,KC,-1.0,46.5,72,False,72.0,0.0,,indoor,over,away
201705-IND-SF,2017-10-08,2017,5,False,,IND,SF,26,23,IND,-1.5,44.0,57,False,72.0,0.0,,indoor,over,home
201705-LAR-SEA,2017-10-08,2017,5,False,,LAR,SEA,10,16,LAR,-1.0,47.5,54,False,75.0,6.0,,,under,away
201705-MIA-TEN,2017-10-08,2017,5,False,,MIA,TEN,16,10,TEN,-3.0,43.5,37,False,89.0,8.0,,,under,home
201705-NYG-LAC,2017-10-08,2017,5,False,,NYG,LAC,22,27,NYG,-3.5,44.5,66,False,75.0,10.0,,,over,away
201705-LVR-BAL,2017-10-08,2017,5,False,,LVR,BAL,17,30,LVR,-2.5,39.0,73,False,74.0,9.0,,,over,away
201705-PHI-ARI,2017-10-08,2017,5,False,,PHI,ARI,34,7,PHI,-6.5,45.0,53,False,75.0,11.0,,,under,home
201705-PIT-JAX,2017-10-08,2017,5,False,,PIT,JAX,9,30,PIT,-8.5,43.5,39,False,70.0,5.0,,,under,away
201705-CHI-MIN,2017-10-09,2017,5,False,,CHI,MIN,17,20,MIN,-3.0,40.0,92,False,65.0,8.0,,,under,away
201706-CAR-PHI,2017-10-12,2017,6,False,,CAR,PHI,23,28,CAR,-3.0,45.5,12,False,73.0,5.0,,,over,away
201706-ARI-TB,2017-10-15,2017,6,False,,ARI,TB,38,33,TB,-1.5,46.0,111,False,72.0,0.0,,indoor,over,home
201706-ATL-MIA,2017-10-15,2017,6,False,,ATL,MIA,17,20,ATL,-13.5,45.5,34,False,72.0,0.0,,indoor,under,home
201706-BAL-CHI,2017-10-15,2017,6,False,,BAL,CHI,24,27,BAL,-6.5,38.5,59,False,73.0,10.0,,,over,home
201706-DEN-NYG,2017-10-15,2017,6,False,,DEN,NYG,10,23,DEN,-12.0,39.0,93,False,60.0,4.0,,,under,away
201706-HOU-CLE,2017-10-15,2017,6,False,,HOU,CLE,33,17,HOU,-9.5,47.0,72,False,72.0,0.0,,indoor,over,home
201706-JAX-LAR,2017-10-15,2017,6,False,,JAX,LAR,17,27,JAX,-2.5,42.5,26,False,83.0,8.0,,,over,away
201706-KC-PIT,2017-10-15,2017,6,False,,KC,PIT,13,19,KC,-3.5,47.0,8,False,59.0,11.0,,,under,away
201706-MIN-GB,2017-10-15,2017,6,False,,MIN,GB,23,10,GB,-3.0,44.5,110,False,72.0,0.0,,indoor,under,home
201706-NO-DET,2017-10-15,2017,6,False,,NO,DET,52,38,NO,-4.0,49.5,65,False,72.0,0.0,,indoor,over,home
201706-NYJ-NE,2017-10-15,2017,6,False,,NYJ,NE,17,24,NE,-9.0,48.5,66,False,73.0,13.0,,,under,away
201706-LVR-LAC,2017-10-15,2017,6,False,,LVR,LAC,16,17,LVR,-3.0,48.5,73,False,76.0,9.0,,,under,home
201706-WAS-SF,2017-10-15,2017,6,False,,WAS,SF,26,24,WAS,-12.0,46.0,27,False,71.0,10.0,,,over,home
201706-TEN-IND,2017-10-16,2017,6,False,,TEN,IND,36,22,TEN,-7.0,46.0,56,False,55.0,6.0,,,over,home
201707-LVR-KC,2017-10-19,2017,7,False,,LVR,KC,31,30,KC,-3.0,46.5,73,False,61.0,4.0,,,over,away
201707-BUF-TB,2017-10-22,2017,7,False,,BUF,TB,30,27,BUF,-3.0,45.5,69,False,71.0,5.0,,,over,home
201707-CHI-CAR,2017-10-22,2017,7,False,,CHI,CAR,17,3,CAR,-3.0,40.0,92,False,68.0,11.0,,,under,home
201707-CLE-TEN,2017-10-22,2017,7,False,,CLE,TEN,9,12,TEN,-5.5,42.5,29,False,72.0,7.0,,,under,away
201707-GB-NO,2017-10-22,2017,7,False,,GB,NO,17,26,NO,-3.5,46.0,49,False,54.0,15.0,,rain,under,away
201707-IND-JAX,2017-10-22,2017,7,False,,IND,JAX,0,27,JAX,-3.0,41.5,57,False,72.0,0.0,,indoor,under,away
201707-LAC-DEN,2017-10-22,2017,7,False,,LAC,DEN,21,0,DEN,-1.5,41.0,96,False,83.0,3.0,,,under,home
201707-LAR-ARI,2017-10-22,2017,7,False,,LAR,ARI,33,0,LAR,-3.0,46.0,109,True,52.0,9.0,,,under,home
201707-MIA-NYJ,2017-10-22,2017,7,False,,MIA,NYJ,31,28,MIA,-3.0,39.5,37,False,84.0,12.0,,,over,home
201707-MIN-BAL,2017-10-22,2017,7,False,,MIN,BAL,24,16,MIN,-4.0,38.0,110,False,72.0,0.0,,indoor,over,home
201707-NE-ATL,2017-10-22,2017,7,False,,NE,ATL,23,7,NE,-3.0,56.5,36,False,55.0,3.0,,,under,home
201707-NYG-SEA,2017-10-22,2017,7,False,,NYG,SEA,7,24,SEA,-3.5,39.0,66,False,74.0,7.0,,,under,away
201707-PIT-CIN,2017-10-22,2017,7,False,,PIT,CIN,29,14,PIT,-4.0,40.0,39,False,74.0,4.0,,,over,home
201707-SF-DAL,2017-10-22,2017,7,False,,SF,DAL,10,40,DAL,-6.5,48.5,51,False,68.0,7.0,,,over,away
201707-PHI-WAS,2017-10-23,2017,7,False,,PHI,WAS,34,24,PHI,-4.5,49.0,53,False,67.0,12.0,,,over,home
201708-BAL-MIA,2017-10-26,2017,8,False,,BAL,MIA,40,0,BAL,-3.0,37.5,59,False,48.0,0.0,,,over,home
201708-BUF-LVR,2017-10-29,2017,8,False,,BUF,LVR,34,14,BUF,-2.5,45.5,69,False,43.0,5.0,,,over,home
201708-CIN-IND,2017-10-29,2017,8,False,,CIN,IND,24,23,CIN,-11.0,41.5,75,False,44.0,6.0,,,over,home
201708-CLE-MIN,2017-10-29,2017,8,False,,CLE,MIN,16,33,MIN,-9.5,38.0,109,True,53.0,10.0,,,over,away
201708-DET-PIT,2017-10-29,2017,8,False,,DET,PIT,15,20,PIT,-3.0,45.5,30,False,72.0,0.0,,indoor,under,away
201708-NE-LAC,2017-10-29,2017,8,False,,NE,LAC,21,13,NE,-7.0,48.5,36,False,64.0,13.0,,,under,home
201708-NO-CHI,2017-10-29,2017,8,False,,NO,CHI,20,12,NO,-9.0,47.5,65,False,72.0,0.0,,indoor,under,home
201708-NYJ-ATL,2017-10-29,2017,8,False,,NYJ,ATL,20,25,ATL,-4.5,46.0,66,False,69.0,12.0,,rain,under,away
201708-PHI-SF,2017-10-29,2017,8,False,,PHI,SF,33,10,PHI,-13.0,46.0,53,False,64.0,9.0,,rain,under,home
201708-SEA-HOU,2017-10-29,2017,8,False,,SEA,HOU,41,38,SEA,-5.5,46.0,17,False,59.0,7.0,,,over,home
201708-TB-CAR,2017-10-29,2017,8,False,,TB,CAR,3,17,TB,-2.0,46.0,82,False,68.0,18.0,,,under,away
201708-WAS-DAL,2017-10-29,2017,8,False,,WAS,DAL,19,33,DAL,-2.0,50.0,27,False,49.0,12.0,,rain,over,away
201708-KC-DEN,2017-10-30,2017,8,False,,KC,DEN,29,19,KC,-7.0,43.0,8,False,45.0,7.0,,,over,home
201709-NYJ-BUF,2017-11-02,2017,9,False,,NYJ,BUF,34,21,BUF,-3.0,43.0,66,False,68.0,11.0,,,over,home
201709-CAR-ATL,2017-11-05,2017,9,False,,CAR,ATL,20,17,ATL,-3.0,42.0,12,False,61.0,4.0,,,under,push
201709-DAL-KC,2017-11-05,2017,9,False,,DAL,KC,28,17,DAL,-2.5,53.0,9,False,72.0,0.0,,indoor,under,home
201709-HOU-IND,2017-11-05,2017,9,False,,HOU,IND,14,20,HOU,-6.0,45.0,72,False,72.0,0.0,,indoor,under,push
201709-JAX-CIN,2017-11-05,2017,9,False,,JAX,CIN,23,7,JAX,-6.0,38.0,26,False,78.0,12.0,,,under,home
201709-MIA-LVR,2017-11-05,2017,9,False,,MIA,LVR,24,27,LVR,-3.0,44.5,37,False,77.0,2.0,,,over,away
201709-NO-TB,2017-11-05,2017,9,False,,NO,TB,30,10,NO,-7.0,54.0,65,False,72.0,0.0,,indoor,under,home
201709-NYG-LAR,2017-11-05,2017,9,False,,NYG,LAR,17,51,LAR,-5.5,42.5,66,False,56.0,6.0,,,over,away
201709-PHI-DEN,2017-11-05,2017,9,False,,PHI,DEN,51,23,PHI,-7.0,41.0,53,False,61.0,5.0,,,over,home
201709-SF-ARI,2017-11-05,2017,9,False,,SF,ARI,10,20,ARI,-2.0,39.0,51,False,61.0,8.0,,,under,away
201709-SEA-WAS,2017-11-05,2017,9,False,,SEA,WAS,14,17,SEA,-8.0,44.5,17,False,36.0,11.0,,rain,under,home
201709-TEN-BAL,2017-11-05,2017,9,False,,TEN,BAL,23,20,TEN,-3.0,41.0,56,False,75.0,10.0,,,over,home
201709-GB-DET,2017-11-06,2017,9,False,,GB,DET,17,30,DET,-2.5,42.5,49,False,35.0,3.0,,,over,away
201710-ARI-SEA,2017-11-09,2017,10,False,,ARI,SEA,16,22,SEA,-6.0,40.0,111,False,72.0,0.0,,indoor,under,away
201710-ATL-DAL,2017-11-12,2017,10,False,,ATL,DAL,27,7,ATL,-3.5,49.0,34,False,72.0,0.0,,indoor,under,home
201710-BUF-NO,2017-11-12,2017,10,False,,BUF,NO,10,47,NO,-2.0,48.5,69,False,42.0,2.0,,,over,away
201710-CHI-GB,2017-11-12,2017,10,False,,CHI,GB,16,23,CHI,-4.5,37.5,92,False,40.0,6.0,,rain,over,away
201710-DEN-NE,2017-11-12,2017,10,False,,DEN,NE,16,41,NE,-7.0,45.0,93,False,48.0,5.0,,,over,away
201710-DET-CLE,2017-11-12,2017,10,False,,DET,CLE,38,24,DET,-10.5,42.5,30,False,72.0,0.0,,indoor,over,home
201710-IND-PIT,2017-11-12,2017,10,False,,IND,PIT,17,20,PIT,-10.5,47.0,57,False,72.0,0.0,,indoor,under,away
201710-JAX-LAC,2017-11-12,2017,10,False,,JAX,LAC,20,17,JAX,-5.0,40.5,26,False,76.0,5.0,,,under,home
201710-LAR-HOU,2017-11-12,2017,10,False,,LAR,HOU,33,7,LAR,-12.0,45.0,54,False,68.0,0.0,,,under,home
201710-SF-NYG,2017-11-12,2017,10,False,,SF,NYG,31,21,NYG,-3.0,41.5,51,False,68.0,5.0,,,over,home
201710-TB-NYJ,2017-11-12,2017,10,False,,TB,NYJ,15,10,TB,-1.0,44.5,82,False,79.0,16.0,,,under,home
201710-TEN-CIN,2017-11-12,2017,10,False,,TEN,CIN,24,20,TEN,-4.5,40.5,56,False,53.0,4.0,,,over,home
201710-WAS-MIN,2017-11-12,2017,10,False,,WAS,MIN,30,38,MIN,-1.0,43.0,27,False,44.0,4.0,,,over,away
201710-CAR-MIA,2017-11-13,2017,10,False,,CAR,MIA,45,21,CAR,-8.0,38.5,12,False,49.0,6.0,,,over,home
201711-PIT-TEN,2017-11-16,2017,11,False,,PIT,TEN,40,17,PIT,-7.0,44.5,39,False,37.0,2.0,,,over,home
201711-CHI-DET,2017-11-19,2017,11,False,,CHI,DET,24,27,DET,-3.0,41.0,92,False,29.0,15.0,,,over,away
201711-CLE-JAX,2017-11-19,2017,11,False,,CLE,JAX,7,19,JAX,-7.5,37.5,29,False,38.0,19.0,,rain,under,away
201711-DAL-PHI,2017-11-19,2017,11,False,,DAL,PHI,9,37,PHI,-6.0,48.0,9,False,72.0,0.0,,indoor,under,away
201711-DEN-CIN,2017-11-19,2017,11,False,,DEN,CIN,17,20,DEN,-2.5,38.0,93,False,53.0,3.0,,,under,away
201711-GB-BAL,2017-11-19,2017,11,False,,GB,BAL,0,23,BAL,-2.0,38.0,49,False,27.0,15.0,,,under,away
201711-HOU-ARI,2017-11-19,2017,11,False,,HOU,ARI,31,21,HOU,-2.0,37.5,72,False,72.0,0.0,,indoor,over,home
201711-LAC-BUF,2017-11-19,2017,11,False,,LAC,BUF,54,24,LAC,-6.5,41.0,96,False,71.0,3.0,,,over,home
201711-MIA-TB,2017-11-19,2017,11,False,,MIA,TB,20,30,TB,-1.0,42.0,37,False,77.0,5.0,,,over,away
201711-MIN-LAR,2017-11-19,2017,11,False,,MIN,LAR,24,7,MIN,-2.5,45.5,110,False,72.0,0.0,,indoor,under,home
201711-NO-WAS,2017-11-19,2017,11,False,,NO,WAS,34,31,NO,-7.5,52.5,65,False,72.0,0.0,,indoor,over,home
201711-NYG-KC,2017-11-19,2017,11,False,,NYG,KC,12,9,KC,-10.0,45.5,66,False,49.0,18.0,,,under,away
201711-LVR-NE,2017-11-19,2017,11,False,,LVR,NE,8,33,NE,-7.0,54.5,25,True,69.0,7.0,,,under,away
201711-SEA-ATL,2017-11-20,2017,11,False,,SEA,ATL,31,34,SEA,-2.0,45.5,17,False,48.0,2.0,,,over,away
201712-DAL-LAC,2017-11-23,2017,12,False,,DAL,LAC,6,28,LAC,-1.0,48.0,9,False,72.0,0.0,,indoor,under,away
201712-DET-MIN,2017-11-23,2017,12,False,,DET,MIN,23,30,MIN,-3.0,44.5,30,False,72.0,0.0,,indoor,over,away
201712-WAS-NYG,2017-11-23,2017,12,False,,WAS,NYG,20,10,WAS,-7.5,45.0,27,False,33.0,0.0,,,under,home
201712-ARI-JAX,2017-11-26,2017,12,False,,ARI,JAX,27,24,JAX,-5.0,38.0,111,False,72.0,0.0,,indoor,over,away
201712-ATL-TB,2017-11-26,2017,12,False,,ATL,TB,34,20,ATL,-10.0,48.5,34,False,72.0,0.0,,indoor,over,home
201712-CIN-CLE,2017-11-26,2017,12,False,,CIN,CLE,30,16,CIN,-8.0,38.0,75,False,46.0,3.0,,,over,home
201712-IND-TEN,2017-11-26,2017,12,False,,IND,TEN,16,20,TEN,-3.5,44.0,57,False,72.0,0.0,,indoor,under,away
201712-KC-BUF,2017-11-26,2017,12,False,,KC,BUF,10,16,KC,-10.0,46.0,8,False,62.0,9.0,,,under,home
201712-LAR-NO,2017-11-26,2017,12,False,,LAR,NO,26,20,LAR,-2.5,53.5,54,False,72.0,1.0,,,under,home
201712-NE-MIA,2017-11-26,2017,12,False,,NE,MIA,35,17,NE,-16.5,47.5,36,False,47.0,17.0,,,over,home
201712-NYJ-CAR,2017-11-26,2017,12,False,,NYJ,CAR,27,35,CAR,-5.0,40.0,66,False,47.0,23.0,,,over,away
201712-LVR-DEN,2017-11-26,2017,12,False,,LVR,DEN,21,14,LVR,-5.0,43.5,73,False,61.0,13.0,,,under,home
201712-PHI-CHI,2017-11-26,2017,12,False,,PHI,CHI,31,3,PHI,-13.5,44.0,53,False,49.0,17.0,,,under,home
201712-PIT-GB,2017-11-26,2017,12,False,,PIT,GB,31,28,PIT,-14.0,41.5,39,False,38.0,7.0,,,over,home
201712-SF-SEA,2017-11-26,2017,12,False,,SF,SEA,13,24,SEA,-7.0,43.0,51,False,66.0,12.0,,,under,away
201712-BAL-HOU,2017-11-27,2017,12,False,,BAL,HOU,23,16,BAL,-7.0,38.0,59,False,50.0,1.0,,,over,home
201713-DAL-WAS,2017-11-30,2017,13,False,,DAL,WAS,38,14,WAS,-2.0,47.0,9,False,72.0,0.0,,indoor,over,home
201713-ARI-LAR,2017-12-03,2017,13,False,,ARI,LAR,16,32,LAR,-7.0,44.5,111,False,72.0,0.0,,indoor,over,away
201713-ATL-MIN,2017-12-03,2017,13,False,,ATL,MIN,9,14,ATL,-3.0,47.0,34,False,72.0,0.0,,indoor,under,away
201713-BAL-DET,2017-12-03,2017,13,False,,BAL,DET,44,20,BAL,-3.0,43.5,59,False,53.0,4.0,,,over,home
201713-BUF-NE,2017-12-03,2017,13,False,,BUF,NE,3,23,NE,-9.0,48.0,69,False,48.0,13.0,,,under,away
201713-CHI-SF,2017-12-03,2017,13,False,,CHI,SF,14,15,CHI,-3.0,41.0,92,False,54.0,6.0,,,under,home
201713-GB-TB,2017-12-03,2017,13,False,,GB,TB,26,20,GB,-2.0,45.0,49,False,42.0,8.0,,,over,home
201713-JAX-IND,2017-12-03,2017,13,False,,JAX,IND,30,10,JAX,-9.5,41.0,26,False,70.0,7.0,,,under,home
201713-LAC-CLE,2017-12-03,2017,13,False,,LAC,CLE,19,10,LAC,-13.5,43.5,96,False,68.0,7.0,,,under,home
201713-MIA-DEN,2017-12-03,2017,13,False,,MIA,DEN,35,9,DEN,-1.5,39.5,37,False,80.0,11.0,,,over,home
201713-NO-CAR,2017-12-03,2017,13,False,,NO,CAR,31,21,NO,-4.5,48.0,65,False,72.0,0.0,,indoor,over,home
201713-NYJ-KC,2017-12-03,2017,13,False,,NYJ,KC,38,31,KC,-3.0,43.5,66,False,48.0,0.0,,,over,home
201713-LVR-NYG,2017-12-03,2017,13,False,,LVR,NYG,24,17,LVR,-9.0,41.5,73,False,58.0,11.0,,,under,home
201713-SEA-PHI,2017-12-03,2017,13,False,,SEA,PHI,24,10,PHI,-5.5,47.5,17,False,44.0,3.0,,,under,home
201713-TEN-HOU,2017-12-03,2017,13,False,,TEN,HOU,24,13,TEN,-6.5,43.0,56,False,60.0,4.0,,,under,home
201713-CIN-PIT,2017-12-04,2017,13,False,,CIN,PIT,20,23,PIT,-4.5,43.5,75,False,61.0,9.0,,,under,away
201714-ATL-NO,2017-12-07,2017,14,False,,ATL,NO,20,17,ATL,-2.5,51.5,34,False,72.0,0.0,,indoor,under,home
201714-ARI-TEN,2017-12-10,2017,14,False,,ARI,TEN,12,7,TEN,-2.5,42.0,111,False,72.0,0.0,,indoor,under,home
201714-BUF-IND,2017-12-10,2017,14,False,,BUF,IND,13,7,BUF,-3.5,36.5,69,False,32.0,15.0,,snow,under,home
201714-CAR-MIN,2017-12-10,2017,14,False,,CAR,MIN,31,24,MIN,-2.5,40.5,12,False,41.0,5.0,,,over,home
201714-CIN-CHI,2017-12-10,2017,14,False,,CIN,CHI,7,33,CIN,-6.0,40.5,75,False,31.0,11.0,,,under,away
201714-CLE-GB,2017-12-10,2017,14,False,,CLE,GB,21,27,GB,-2.5,38.5,29,False,29.0,24.0,,,over,away
201714-DEN-NYJ,2017-12-10,2017,14,False,,DEN,NYJ,23,0,NYJ,-1.0,40.5,93,False,60.0,3.0,,,under,home
201714-HOU-SF,2017-12-10,2017,14,False,,HOU,SF,16,26,HOU,-1.0,45.5,72,False,72.0,0.0,,indoor,under,away
201714-JAX-SEA,2017-12-10,2017,14,False,,JAX,SEA,30,24,JAX,-3.0,40.0,26,False,46.0,2.0,,,over,home
201714-KC-LVR,2017-12-10,2017,14,False,,KC,LVR,26,15,KC,-4.5,48.5,8,False,46.0,13.0,,,under,home
201714-LAC-WAS,2017-12-10,2017,14,False,,LAC,WAS,30,13,LAC,-6.0,46.5,96,False,81.0,4.0,,,under,home
201714-LAR-PHI,2017-12-10,2017,14,False,,LAR,PHI,35,43,LAR,-1.0,47.5,54,False,83.0,0.0,,,over,away
201714-NYG-DAL,2017-12-10,2017,14,False,,NYG,DAL,10,30,DAL,-4.0,42.0,66,False,39.0,11.0,,,under,away
201714-PIT-BAL,2017-12-10,2017,14,False,,PIT,BAL,39,38,PIT,-6.0,43.0,39,False,33.0,12.0,,,over,home
201714-TB-DET,2017-12-10,2017,14,False,,TB,DET,21,24,TB,0.0,47.5,82,False,55.0,9.0,,,under,away
201714-MIA-NE,2017-12-11,2017,14,False,,MIA,NE,27,20,NE,-10.5,48.0,37,False,55.0,7.0,,,under,away
201715-IND-DEN,2017-12-14,2017,15,False,,IND,DEN,13,25,DEN,-3.0,40.5,57,False,72.0,0.0,,indoor,under,away
201715-DET-CHI,2017-12-16,2017,15,False,,DET,CHI,20,10,DET,-5.0,43.5,30,False,72.0,0.0,,indoor,under,home
201715-KC-LAC,2017-12-16,2017,15,False,,KC,LAC,30,13,LAC,-1.0,47.0,8,False,53.0,9.0,,,under,home
201715-BUF-MIA,2017-12-17,2017,15,False,,BUF,MIA,24,16,BUF,-3.5,39.5,69,False,22.0,8.0,,,over,home
201715-CAR-GB,2017-12-17,2017,15,False,,CAR,GB,31,24,CAR,-3.0,46.5,12,False,51.0,5.0,,,over,home
201715-CLE-BAL,2017-12-17,2017,15,False,,CLE,BAL,10,27,BAL,-6.5,42.0,29,False,36.0,0.0,,,under,away
201715-JAX-HOU,2017-12-17,2017,15,False,,JAX,HOU,45,7,JAX,-10.5,39.0,26,False,72.0,5.0,,,over,home
201715-MIN-CIN,2017-12-17,2017,15,False,,MIN,CIN,34,7,MIN,-12.5,42.5,110,False,72.0,0.0,,indoor,under,home
201715-NO-NYJ,2017-12-17,2017,15,False,,NO,NYJ,31,19,NO,-16.5,47.0,65,False,72.0,0.0,,indoor,over,home
201715-NYG-PHI,2017-12-17,2017,15,False,,NYG,PHI,29,34,PHI,-7.5,40.0,66,False,35.0,0.0,,,over,away
201715-LVR-DAL,2017-12-17,2017,15,False,,LVR,DAL,17,20,DAL,-3.0,46.0,73,False,57.0,4.0,,,under,away
201715-PIT-NE,2017-12-17,2017,15,False,,PIT,NE,24,27,NE,-2.5,52.5,39,False,42.0,4.0,,rain,under,away
201715-SF-TEN,2017-12-17,2017,15,False,,SF,TEN,25,23,SF,-2.5,44.5,51,False,65.0,17.0,,,over,home
201715-SEA-LAR,2017-12-17,2017,15,False,,SEA,LAR,7,42,LAR,-1.0,47.5,17,False,47.0,15.0,,,over,away
201715-WAS-ARI,2017-12-17,2017,15,False,,WAS,ARI,20,15,WAS,-4.0,40.0,27,False,50.0,1.0,,,under,home
201715-TB-ATL,2017-12-18,2017,15,False,,TB,ATL,21,24,ATL,-7.0,49.5,82,False,71.0,2.0,,,under,away
201716-BAL-IND,2017-12-23,2017,16,False,,BAL,IND,23,16,BAL,-13.5,41.0,59,False,63.0,14.0,,,under,home
201716-GB-MIN,2017-12-23,2017,16,False,,GB,MIN,0,16,MIN,-8.5,41.0,49,False,10.0,6.0,,,under,away
201716-ARI-NYG,2017-12-24,2017,16,False,,ARI,NYG,23,0,ARI,-3.0,39.0,111,False,72.0,0.0,,indoor,under,home
201716-CAR-TB,2017-12-24,2017,16,False,,CAR,TB,22,19,CAR,-10.0,46.5,12,False,55.0,6.0,,,under,home
201716-CHI-CLE,2017-12-24,2017,16,False,,CHI,CLE,20,3,CHI,-5.5,37.0,92,False,24.0,8.0,,,under,home
201716-CIN-DET,2017-12-24,2017,16,False,,CIN,DET,26,17,DET,-3.5,43.5,75,False,35.0,2.0,,,under,home
201716-DAL-SEA,2017-12-24,2017,16,False,,DAL,SEA,12,21,DAL,-4.5,47.0,9,False,72.0,0.0,,indoor,under,away
201716-KC-MIA,2017-12-24,2017,16,False,,KC,MIA,29,13,KC,-11.0,43.5,8,False,23.0,15.0,,,under,home
201716-NE-BUF,2017-12-24,2017,16,False,,NE,BUF,37,16,NE,-11.0,47.5,36,False,35.0,7.0,,,over,home
201716-NO-ATL,2017-12-24,2017,16,False,,NO,ATL,23,13,NO,-5.5,52.0,65,False,72.0,0.0,,indoor,under,home
201716-NYJ-LAC,2017-12-24,2017,16,False,,NYJ,LAC,7,14,LAC,-7.5,42.5,66,False,40.0,6.0,,,under,away
201716-SF-JAX,2017-12-24,2017,16,False,,SF,JAX,44,33,JAX,-4.0,43.0,51,False,52.0,0.0,,,over,home
201716-TEN-LAR,2017-12-24,2017,16,False,,TEN,LAR,23,27,LAR,-5.5,46.0,56,False,39.0,11.0,,,over,away
201716-WAS-DEN,2017-12-24,2017,16,False,,WAS,DEN,27,11,WAS,-3.0,39.5,27,False,43.0,7.0,,,under,home
201716-HOU-PIT,2017-12-25,2017,16,False,,HOU,PIT,6,34,PIT,-8.0,45.5,72,False,72.0,0.0,,indoor,under,away
201716-PHI-LVR,2017-12-25,2017,16,False,,PHI,LVR,19,10,PHI,-10.0,46.0,53,False,29.0,15.0,,,under,home
201717-ATL-CAR,2017-12-31,2017,17,False,,ATL,CAR,22,10,ATL,-5.0,44.5,34,False,72.0,0.0,,indoor,under,home
201717-BAL-CIN,2017-12-31,2017,17,False,,BAL,CIN,27,31,BAL,-8.0,40.0,59,False,19.0,12.0,,,over,home
201717-DEN-KC,2017-12-31,2017,17,False,,DEN,KC,24,27,DEN,-3.0,37.5,93,False,17.0,4.0,,,over,push
201717-DET-GB,2017-12-31,2017,17,False,,DET,GB,35,11,DET,-7.5,44.5,30,False,72.0,0.0,,indoor,over,home
201717-IND-HOU,2017-12-31,2017,17,False,,IND,HOU,22,13,IND,-5.5,41.5,57,False,72.0,0.0,,indoor,under,home
201717-LAC-LVR,2017-12-31,2017,17,False,,LAC,LVR,30,10,LAC,-7.0,43.0,96,False,62.0,2.0,,,under,home
201717-LAR-SF,2017-12-31,2017,17,False,,LAR,SF,13,34,SF,-6.0,44.5,54,False,67.0,3.0,,,over,away
201717-MIA-BUF,2017-12-31,2017,17,False,,MIA,BUF,16,22,BUF,-2.5,41.5,37,False,71.0,9.0,,,under,away
201717-MIN-CHI,2017-12-31,2017,17,False,,MIN,CHI,23,10,MIN,-13.5,38.5,110,False,72.0,0.0,,indoor,under,home
201717-NE-NYJ,2017-12-31,2017,17,False,,NE,NYJ,26,6,NE,-17.0,43.5,36,False,13.0,14.0,,,under,home
201717-NYG-WAS,2017-12-31,2017,17,False,,NYG,WAS,18,10,WAS,-4.5,41.0,66,False,16.0,16.0,,,under,home
201717-PHI-DAL,2017-12-31,2017,17,False,,PHI,DAL,0,6,DAL,-3.5,41.0,53,False,19.0,17.0,,,under,away
201717-PIT-CLE,2017-12-31,2017,17,False,,PIT,CLE,28,24,PIT,-5.0,38.5,39,False,11.0,3.0,,,over,home
201717-SEA-ARI,2017-12-31,2017,17,False,,SEA,ARI,24,26,SEA,-8.0,38.0,17,False,40.0,7.0,,,over,home
201717-TB-NO,2017-12-31,2017,17,False,,TB,NO,31,24,NO,-6.0,49.0,82,False,71.0,3.0,,,over,home
201717-TEN-JAX,2017-12-31,2017,17,False,,TEN,JAX,15,10,TEN,-2.5,40.0,56,False,23.0,5.0,,,under,home
201719-KC-TEN,2018-01-06,2017,19,True,Wildcard,KC,TEN,21,22,KC,-8.5,44.0,8,False,33.0,10.0,,,under,home
201719-LAR-ATL,2018-01-06,2017,19,True,Wildcard,LAR,ATL,13,26,LAR,-6.5,48.0,54,False,62.0,3.0,,,under,away
201719-JAX-BUF,2018-01-07,2017,19,True,Wildcard,JAX,BUF,10,3,JAX,-8.0,39.5,26,False,53.0,18.0,,,under,home
201719-NO-CAR,2018-01-07,2017,19,True,Wildcard,NO,CAR,31,26,NO,-6.5,47.5,65,False,72.0,0.0,,indoor,over,home
201720-NE-TEN,2018-01-13,2017,20,True,Division,NE,TEN,35,14,NE,-13.5,48.5,36,False,24.0,12.0,,,over,home
201720-PHI-ATL,2018-01-13,2017,20,True,Division,PHI,ATL,15,10,ATL,-2.5,40.0,53,False,32.0,16.0,,,under,home
